json_path,value,endpoint
$[11687].series,IndyCar,/replays
$[11688].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-04-22 12-02 CTCRC Classic & Historic Thunder Saloons - Brands Hatch Indy - Race 3.zip,/replays
$[11688].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-04-22 12-02 CTCRC Classic & Historic Thunder Saloons - Brands Hatch Indy - Race 3.json,/replays
$[11688].description,Brands Hatch Indy - Race 3,/replays
$[11714].startTime,1785000272,/replays
$[11731].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-27 17-03 IndyCar - INDY NXT by Firestone GP of Monterey Doubleheader - Race 2.zip,/replays
$[11731].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-27 17-03 IndyCar - INDY NXT by Firestone GP of Monterey Doubleheader - Race 2.json,/replays
$[11731].series,IndyCar,/replays
$[11731].description,INDY NXT by Firestone GP of Monterey Doubleheader - Race 2,/replays
$[11748].startTime,1614915009,/replays
$[11754].id,c4938fedb6864c6689cdf4b1b275c500,/replays
$[11754].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/c4938fedb6864c6689cdf4b1b275c500.zip,/replays
$[11754].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/c4938fedb6864c6689cdf4b1b275c500.json,/replays
$[11755].id,c4938fedb6864c6689cdf4b1b275c500:1,/replays
$[11755].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/c4938fedb6864c6689cdf4b1b275c500_1.zip,/replays
$[11755].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/c4938fedb6864c6689cdf4b1b275c500_1.json,/replays
$[11762].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-04-22 12-32 CTCRC Classic & Historic Thunder Saloons - Brands Hatch Indy - Race 3.zip,/replays
$[11762].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-04-22 12-32 CTCRC Classic & Historic Thunder Saloons - Brands Hatch Indy - Race 3.json,/replays
$[11762].description,Brands Hatch Indy - Race 3,/replays
$[11785].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-07-06 13-37 IndyCar - INDY NXT by Firestone Grand Prix at Mid-Ohio - Practice 2.zip,/replays
$[11785].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-07-06 13-37 IndyCar - INDY NXT by Firestone Grand Prix at Mid-Ohio - Practice 2.json,/replays
$[11785].series,IndyCar,/replays
$[11785].description,INDY NXT by Firestone Grand Prix at Mid-Ohio - Practice 2,/replays
$[11813].startTime,1567850050,/replays
$[11827].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-09-12 06-22 2025 AIRTOUCH 500 AT THE BEND - 2025 Repco Supercars Championship - Practice 3 (All Drivers).zip,/replays
$[11827].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-09-12 06-22 2025 AIRTOUCH 500 AT THE BEND - 2025 Repco Supercars Championship - Practice 3 (All Drivers).json,/replays
$[11827].series,2025 AIRTOUCH 500 AT THE BEND,/replays
$[11853].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-10-26 02-12 2024 Boost Mobile Gold Coast 500 - 2024 TOYOTA GAZOO Racing Australia GR Cup - Race 1.zip,/replays
$[11853].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-10-26 02-12 2024 Boost Mobile Gold Coast 500 - 2024 TOYOTA GAZOO Racing Australia GR Cup - Race 1.json,/replays
$[11853].series,2024 Boost Mobile Gold Coast 500,/replays
$[11854].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/56788-09-02 00-41 2024 Boost Mobile Gold Coast 500 - 2024 Repco Supercars Championship - Top Ten - Race 21.zip,/replays
$[11854].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/56788-09-02 00-41 2024 Boost Mobile Gold Coast 500 - 2024 Repco Supercars Championship - Top Ten - Race 21.json,/replays
$[11854].series,2024 Boost Mobile Gold Coast 500,/replays
$[11855].id,c667f667-9f78-49c7-b154-b873eee8d500_1,/replays
$[11864].series,IndyCar,/replays
$[11865].series,IndyCar,/replays
$[11866].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-04-26 19-17 NASCAR Cup Series - Jack Link's 500 - Race.zip,/replays
$[11866].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-04-26 19-17 NASCAR Cup Series - Jack Link's 500 - Race.json,/replays
$[11866].description,Jack Link's 500 - Race,/replays
$[11870].startTime,1724500074,/replays
$[11871].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-07-06 23-12 2023 NTI Townsville 500 - 2023 Dunlop Super2 & Super3 Series - Practice 1.zip,/replays
$[11871].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-07-06 23-12 2023 NTI Townsville 500 - 2023 Dunlop Super2 & Super3 Series - Practice 1.json,/replays
$[11871].series,2023 NTI Townsville 500,/replays
$[11898].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-18 12-07 TC America powered by Skip Barber - Indy - Race 1.zip,/replays
$[11898].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-18 12-07 TC America powered by Skip Barber - Indy - Race 1.json,/replays
$[11898].description,Indy - Race 1,/replays
$[11899].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/57767-04-02 00-13 TGRNA GR Cup North America - Indy - Race 1.zip,/replays
$[11899].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/57767-04-02 00-13 TGRNA GR Cup North America - Indy - Race 1.json,/replays
$[11899].description,Indy - Race 1,/replays
$[11909].series,Indianapolis 8 Hour / GT World Challenge America,/replays
$[11909].description,Indianapolis Motor Speedway RC - Qualifying Driver 1,/replays
$[11910].series,Indianapolis 8 Hour / GT World Challenge America,/replays
$[11910].description,Indianapolis Motor Speedway RC - Qualifying Driver 2,/replays
$[11911].series,Indianapolis 8 Hour / GT World Challenge America,/replays
$[11911].description,Indianapolis Motor Speedway RC - Qualifying Driver 3,/replays
$[11920].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-02-16 18-57 NASCAR Cup Series - DAYTONA 500 - Race.zip,/replays
$[11920].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-02-16 18-57 NASCAR Cup Series - DAYTONA 500 - Race.json,/replays
$[11920].description,DAYTONA 500 - Race,/replays
$[11927].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/57558-10-01 00-31 Mighty Minis - Brands Hatch Indy - Race 6.zip,/replays
$[11927].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/57558-10-01 00-31 Mighty Minis - Brands Hatch Indy - Race 6.json,/replays
$[11927].description,Brands Hatch Indy - Race 6,/replays
$[11929].series,Lionheart IndyCar Series S10,/replays
$[11930].series,Lionheart IndyCar Series S10,/replays
$[11931].series,Lionheart IndyCar Series S10,/replays
$[11942].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/56677-08-22 14-26 Ferrari Challenge 488 - Indianapolis Motor Speedway - Ferrari Challenge North America - Qualifying 2.zip,/replays
$[11942].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/56677-08-22 14-26 Ferrari Challenge 488 - Indianapolis Motor Speedway - Ferrari Challenge North America - Qualifying 2.json,/replays
$[11942].description,Indianapolis Motor Speedway - Ferrari Challenge North America - Qualifying 2,/replays
$[11953].series,IndyCar,/replays
$[11954].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-11 01-52 2026 AIRTOUCH 500 AT THE BEND - 2026 Repco Supercars Championship - Practice 1 (All Drivers).zip,/replays
$[11954].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-11 01-52 2026 AIRTOUCH 500 AT THE BEND - 2026 Repco Supercars Championship - Practice 1 (All Drivers).json,/replays
$[11954].series,2026 AIRTOUCH 500 AT THE BEND,/replays
$[11975].series,IndyCar,/replays
$[11975].duration,4500,/replays
$[12002].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-09-12 01-37 2025 AIRTOUCH 500 AT THE BEND - 2025 Repco Supercars Championship - Practice 1 (All Drivers).zip,/replays
$[12002].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-09-12 01-37 2025 AIRTOUCH 500 AT THE BEND - 2025 Repco Supercars Championship - Practice 1 (All Drivers).json,/replays
$[12002].series,2025 AIRTOUCH 500 AT THE BEND,/replays
$[12006].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-07 21-32 IndyCar - ONLYBULLS Grand Prix of Portland - Practice 1 - Group A.zip,/replays
$[12006].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-07 21-32 IndyCar - ONLYBULLS Grand Prix of Portland - Practice 1 - Group A.json,/replays
$[12006].series,IndyCar,/replays
$[12033].series,IndyCar,/replays
$[12048].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-02-22 02-57 2026 Dunlop Sydney 500 - 2026 TOYOTA GAZOO Racing Australia GR Cup - Race 3.zip,/replays
$[12048].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-02-22 02-57 2026 Dunlop Sydney 500 - 2026 TOYOTA GAZOO Racing Australia GR Cup - Race 3.json,/replays
$[12048].series,2026 Dunlop Sydney 500,/replays
$[12049].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/58113-12-02 02-12 2026 Dunlop Sydney 500 - 2026 Dunlop Super 2 Series - Race 2.zip,/replays
$[12049].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/58113-12-02 02-12 2026 Dunlop Sydney 500 - 2026 Dunlop Super 2 Series - Race 2.json,/replays
$[12049].series,2026 Dunlop Sydney 500,/replays
$[12090].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-05-30 12-57 IndyCar - Chevrolet Detroit Grand Prix - Practice 2 - Group B.zip,/replays
$[12090].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-05-30 12-57 IndyCar - Chevrolet Detroit Grand Prix - Practice 2 - Group B.json,/replays
$[12090].series,IndyCar,/replays
$[12093].series,IndyCar,/replays
$[12093].description,105th Running of the Indianapolis 500 - Practice 8,/replays
$[12094].series,iRacing IndyCar Open,/replays
$[12095].id,ca6e95000b134497a5c60b9ccc75362b,/replays
$[12095].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/ca6e95000b134497a5c60b9ccc75362b.zip,/replays
$[12095].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/ca6e95000b134497a5c60b9ccc75362b.json,/replays
$[12101].startTime,1750500007,/replays
$[12103].series,iRacing IndyCar Open,/replays
$[12125].description,Indianapolis Motor Speedway RC - Race 2,/replays
$[12128].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-08-31 18-42 IndyCar - Borchetta Bourbon Music City Grand Prix - Race.zip,/replays
$[12128].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-08-31 18-42 IndyCar - Borchetta Bourbon Music City Grand Prix - Race.json,/replays
$[12128].series,IndyCar,/replays
$[12129].series,IndyCar,/replays
$[12129].description,104th Indianapolis 500 - Practice 6,/replays
$[12132].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-18 20-02 IndyCar - 109th Running of the Indianapolis 500 - Qualifications - Last Chance.zip,/replays
$[12132].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-18 20-02 IndyCar - 109th Running of the Indianapolis 500 - Qualifications - Last Chance.json,/replays
$[12132].series,IndyCar,/replays
$[12132].description,109th Running of the Indianapolis 500 - Qualifications - Last Chance,/replays
$[12139].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-06 13-29 IndyCar - Honda Indy 200 at Mid-Ohio - Warm-up.zip,/replays
$[12139].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-06 13-29 IndyCar - Honda Indy 200 at Mid-Ohio - Warm-up.json,/replays
$[12139].series,IndyCar,/replays
$[12139].description,Honda Indy 200 at Mid-Ohio - Warm-up,/replays
$[12145].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-03 14-07 IndyCar - INDY NXT by Firestone GP of Alabama - Practice 2.zip,/replays
$[12145].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-03 14-07 IndyCar - INDY NXT by Firestone GP of Alabama - Practice 2.json,/replays
$[12145].series,IndyCar,/replays
$[12145].description,INDY NXT by Firestone GP of Alabama - Practice 2,/replays
$[12146].series,IndyCar,/replays
$[12147].series,IndyCar,/replays
$[12151].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-04 20-57 IndyCar - Grand Prix of Monterey Doubleheader - Practice 2.zip,/replays
$[12151].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-04 20-57 IndyCar - Grand Prix of Monterey Doubleheader - Practice 2.json,/replays
$[12151].series,IndyCar,/replays
$[12154].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-05-18 16-57 IndyCar - 110th Running of the Indianapolis 500 - Practice 7.zip,/replays
$[12154].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-05-18 16-57 IndyCar - 110th Running of the Indianapolis 500 - Practice 7.json,/replays
$[12154].series,IndyCar,/replays
$[12154].description,110th Running of the Indianapolis 500 - Practice 7,/replays
$[12166].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-05 16-49 IndyCar - The Honda Indy 200 at Mid-Ohio - Race.zip,/replays
$[12166].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-05 16-49 IndyCar - The Honda Indy 200 at Mid-Ohio - Race.json,/replays
$[12166].series,IndyCar,/replays
$[12166].description,The Honda Indy 200 at Mid-Ohio - Race,/replays
$[12174].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-06-02 18-57 IndyCar - Chevrolet Detroit Grand Prix - Practice 1.zip,/replays
$[12174].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-06-02 18-57 IndyCar - Chevrolet Detroit Grand Prix - Practice 1.json,/replays
$[12174].series,IndyCar,/replays
$[12184].series,IndyCar,/replays
$[12184].description,Bommarito Automotive Group 500 - Race,/replays
$[12196].series,Indy Pro 2000,/replays
$[12196].duration,2500,/replays
$[12199].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-08-18 22-02 2023 OTR SuperSprint - 2023 S5000 Australian Drivers Championship - Race 1.zip,/replays
$[12199].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-08-18 22-02 2023 OTR SuperSprint - 2023 S5000 Australian Drivers Championship - Race 1.json,/replays
$[12199].description,2023 S5000 Australian Drivers Championship - Race 1,/replays
$[12201].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-09-14 22-17 IndyCar - INDY NXT by Firestone Music City Grand Prix - Qualifications - Cancelled.zip,/replays
$[12201].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-09-14 22-17 IndyCar - INDY NXT by Firestone Music City Grand Prix - Qualifications - Cancelled.json,/replays
$[12201].series,IndyCar,/replays
$[12201].description,INDY NXT by Firestone Music City Grand Prix - Qualifications - Cancelled,/replays
$[12222].series,IndyCar,/replays
$[12233].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-15 05-42 2024 VAILO Adelaide 500 - Stadium Super Trucks - Qualifying.zip,/replays
$[12233].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-15 05-42 2024 VAILO Adelaide 500 - Stadium Super Trucks - Qualifying.json,/replays
$[12233].series,2024 VAILO Adelaide 500,/replays
$[12241].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-25 23-02 2025 Boost Mobile Gold Coast 500 - 2025 TOYOTA GAZOO Racing Australia GR Cup - Race 2.zip,/replays
$[12241].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-25 23-02 2025 Boost Mobile Gold Coast 500 - 2025 TOYOTA GAZOO Racing Australia GR Cup - Race 2.json,/replays
$[12241].series,2025 Boost Mobile Gold Coast 500,/replays
$[12245].description,Indianapolis Motor Speedway Hybrid RC - Practice 2,/replays
$[12250].series,iRacing IndyCar Open,/replays
$[12258].series,IndyCar,/replays
$[12258].description,INDYCAR Grand Prix - Final Practice,/replays
$[12259].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-03-12 19-27 NASCAR Cup Series - United Rentals Work United 500 - Race.zip,/replays
$[12259].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-03-12 19-27 NASCAR Cup Series - United Rentals Work United 500 - Race.json,/replays
$[12259].description,United Rentals Work United 500 - Race,/replays
$[12264].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-11 04-54 2026 AIRTOUCH 500 AT THE BEND - 2026 Touring Car Masters - Qualifying.zip,/replays
$[12264].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-11 04-54 2026 AIRTOUCH 500 AT THE BEND - 2026 Touring Car Masters - Qualifying.json,/replays
$[12264].series,2026 AIRTOUCH 500 AT THE BEND,/replays
$[12265].series,IndyCar,/replays
$[12267].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-31 16-22 IndyCar - Chevrolet Detroit Grand Prix - Qualifications - Segment 3 _ Firestone Fast 6.zip,/replays
$[12267].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-31 16-22 IndyCar - Chevrolet Detroit Grand Prix - Qualifications - Segment 3 _ Firestone Fast 6.json,/replays
$[12267].series,IndyCar,/replays
$[12273].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-11 01-07 2025 NTI Townsville 500 - 2025 Repco Supercars Championship - Practice 2.zip,/replays
$[12273].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-11 01-07 2025 NTI Townsville 500 - 2025 Repco Supercars Championship - Practice 2.json,/replays
$[12273].series,2025 NTI Townsville 500,/replays
$[12284].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-10 18-27 IndyCar - Firestone Grand Prix of Monterey - Race.zip,/replays
$[12284].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-10 18-27 IndyCar - Firestone Grand Prix of Monterey - Race.json,/replays
$[12284].series,IndyCar,/replays
$[12300].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-12 05-02 2026 NTI Townsville 500 - 2026 Repco Supercars Championship - Race 22.zip,/replays
