year,file,page,line_no,section,section_length_miles,section_rank,car_number,driver_name,cet,session_elapsed,session_elapsed_s,reported_section_value,lap_number,raw_line,driver_key,car_key,entrant_key,elapsed_order_within_year
2019,2019_5565_indycar-topsectiontimes-quals-day1.pdf,29,29,PIC to PI,0.03589,23,81,"Hanley, Ben (R)",D/C/F,00:02.1839,2.1839,59.162,17,"23 81 Hanley, Ben (R) D/C/F 00:02.1839 59.162 17",hanleyben,81,hanleyben__81,145
2019,2019_5565_indycar-topsectiontimes-quals-day1.pdf,29,30,PIC to PI,0.03589,24,28,"Hunter-Reay, Ryan",D/H/F,00:02.1937,2.1937,58.898,5,"24 28 Hunter-Reay, Ryan D/H/F 00:02.1937 58.898 5",hunterreayryan,28,hunterreayryan__28,146
2019,2019_5565_indycar-topsectiontimes-quals-day1.pdf,29,31,PIC to PI,0.03589,25,15,"Rahal, Graham",D/H/F,00:02.1956,2.1956,58.847,11,"25 15 Rahal, Graham D/H/F 00:02.1956 58.847 11",rahalgraham,15,rahalgraham__15,147
2019,2019_5565_indycar-topsectiontimes-quals-day1.pdf,29,32,PIC to PI,0.03589,26,7,"Ericsson, Marcus (R)",D/H/F,00:02.1986,2.1986,58.767,5,"26 7 Ericsson, Marcus (R) D/H/F 00:02.1986 58.767 5",ericssonmarcus,7,ericssonmarcus__7,148
2019,2019_5565_indycar-topsectiontimes-quals-day1.pdf,29,33,PIC to PI,0.03589,27,27,"Rossi, Alexander",D/H/F,00:02.1994,2.1994,58.745,5,"27 27 Rossi, Alexander D/H/F 00:02.1994 58.745 5",rossialexander,27,rossialexander__27,149
2019,2019_5565_indycar-topsectiontimes-quals-day1.pdf,29,34,PIC to PI,0.03589,28,30,"Sato, Takuma",D/H/F,00:02.2037,2.2037,58.631,5,"28 30 Sato, Takuma D/H/F 00:02.2037 58.631 5",satotakuma,30,satotakuma__30,150
2019,2019_5565_indycar-topsectiontimes-quals-day1.pdf,29,35,PIC to PI,0.03589,29,88,"Herta, Colton (R)",D/H/F,00:02.2214,2.2214,58.164,5,"29 88 Herta, Colton (R) D/H/F 00:02.2214 58.164 5",hertacolton,88,hertacolton__88,151
2019,2019_5565_indycar-topsectiontimes-quals-day1.pdf,29,36,PIC to PI,0.03589,30,19,"Ferrucci, Santino (R)",D/H/F,00:02.2232,2.2232,58.116,5,"30 19 Ferrucci, Santino (R) D/H/F 00:02.2232 58.116 5",ferruccisantino,19,ferruccisantino__19,152
2019,2019_5565_indycar-topsectiontimes-quals-day1.pdf,29,37,PIC to PI,0.03589,31,42,"King, Jordan (R)",D/H/F,00:02.2326,2.2326,57.872,7,"31 42 King, Jordan (R) D/H/F 00:02.2326 57.872 7",kingjordan,42,kingjordan__42,153
2019,2019_5565_indycar-topsectiontimes-quals-day1.pdf,29,38,PIC to PI,0.03589,32,12,"Power, Will",D/C/F,00:02.3107,2.3107,55.916,5,"32 12 Power, Will D/C/F 00:02.3107 55.916 5",powerwill,12,powerwill__12,154
2019,2019_5565_indycar-topsectiontimes-quals-day1.pdf,29,39,PIC to PI,0.03589,33,31,"O'Ward, Patricio (R)",D/C/F,00:02.3658,2.3658,54.613,5,"33 31 O'Ward, Patricio (R) D/C/F 00:02.3658 54.613 5",owardpatricio,31,owardpatricio__31,155
2019,2019_5565_indycar-topsectiontimes-quals-day1.pdf,29,40,PIC to PI,0.03589,34,2,"Newgarden, Josef",D/C/F,00:02.5233,2.5233,51.205,5,"34 2 Newgarden, Josef D/C/F 00:02.5233 51.205 5",newgardenjosef,2,newgardenjosef__2,156
2019,2019_5565_indycar-topsectiontimes-quals-day1.pdf,29,41,PIC to PI,0.03589,35,39,"Mann, Pippa",D/C/F,00:02.5387,2.5387,50.894,5,"35 39 Mann, Pippa D/C/F 00:02.5387 50.894 5",mannpippa,39,mannpippa__39,157
2019,2019_5565_indycar-topsectiontimes-quals-day1.pdf,29,42,PIC to PI,0.03589,36,10,"Rosenqvist, Felix (R)",D/H/F,00:02.6121,2.6121,49.464,5,"36 10 Rosenqvist, Felix (R) D/H/F 00:02.6121 49.464 5",rosenqvistfelix,10,rosenqvistfelix__10,158
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,8,Lap,2.5,1,60,"Rosenqvist, Felix",D/H/F,00:38.5713,38.5713,233.334,2,"1 60 Rosenqvist, Felix D/H/F 00:38.5713 233.334 2",rosenqvistfelix,60,rosenqvistfelix__60,1231
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,9,Lap,2.5,2,3,"McLaughlin, Scott",D/C/F,00:38.5799,38.5799,233.282,4,"2 3 McLaughlin, Scott D/C/F 00:38.5799 233.282 4",mclaughlinscott,3,mclaughlinscott__3,1232
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,10,Lap,2.5,3,83,"Shwartzman, Robert (R)",D/C/F,00:38.5885,38.5885,233.23,2,"3 83 Shwartzman, Robert (R) D/C/F 00:38.5885 233.230 2",shwartzmanrobert,83,shwartzmanrobert__83,1233
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,11,Lap,2.5,4,10,"Palou, Alex",D/H/F,00:38.6088,38.6088,233.107,3,"4 10 Palou, Alex D/H/F 00:38.6088 233.107 3",paloualex,10,paloualex__10,1234
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,12,Lap,2.5,5,2,"Newgarden, Josef",D/C/F,00:38.6151,38.6151,233.069,2,"5 2 Newgarden, Josef D/C/F 00:38.6151 233.069 2",newgardenjosef,2,newgardenjosef__2,1235
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,13,Lap,2.5,6,4,"Malukas, David",D/C/F,00:38.6251,38.6251,233.009,8,"6 4 Malukas, David D/C/F 00:38.6251 233.009 8",malukasdavid,4,malukasdavid__4,1236
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,14,Lap,2.5,7,75,"Sato, Takuma",D/H/F,00:38.6448,38.6448,232.89,8,"7 75 Sato, Takuma D/H/F 00:38.6448 232.890 8",satotakuma,75,satotakuma__75,1237
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,15,Lap,2.5,8,5,"O'Ward, Pato",D/C/F,00:38.6486,38.6486,232.867,3,"8 5 O'Ward, Pato D/C/F 00:38.6486 232.867 3",owardpato,5,owardpato__5,1238
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,16,Lap,2.5,9,9,"Dixon, Scott",D/H/F,00:38.6667,38.6667,232.758,5,"9 9 Dixon, Scott D/H/F 00:38.6667 232.758 5",dixonscott,9,dixonscott__9,1239
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,17,Lap,2.5,10,20,"Rossi, Alexander",D/C/F,00:38.6710,38.671,232.733,14,"10 20 Rossi, Alexander D/C/F 00:38.6710 232.733 14",rossialexander,20,rossialexander__20,1240
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,18,Lap,2.5,11,12,"Power, Will",D/C/F,00:38.6818,38.6818,232.668,2,"11 12 Power, Will D/C/F 00:38.6818 232.668 2",powerwill,12,powerwill__12,1241
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,19,Lap,2.5,12,14,"Ferrucci, Santino",D/C/F,00:38.7043,38.7043,232.532,14,"12 14 Ferrucci, Santino D/C/F 00:38.7043 232.532 14",ferruccisantino,14,ferruccisantino__14,1242
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,20,Lap,2.5,13,28,"Ericsson, Marcus",D/H/F,00:38.7193,38.7193,232.442,3,"13 28 Ericsson, Marcus D/H/F 00:38.7193 232.442 3",ericssonmarcus,28,ericssonmarcus__28,1243
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,21,Lap,2.5,14,33,"Carpenter, Ed",D/C/F,00:38.7285,38.7285,232.387,2,"14 33 Carpenter, Ed D/C/F 00:38.7285 232.387 2",carpentered,33,carpentered__33,1244
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,22,Lap,2.5,15,30,"DeFrancesco, Devlin",D/H/F,00:38.7468,38.7468,232.277,8,"15 30 DeFrancesco, Devlin D/H/F 00:38.7468 232.277 8",defrancescodevlin,30,defrancescodevlin__30,1245
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,23,Lap,2.5,16,21,"Rasmussen, Christian",D/C/F,00:38.7646,38.7646,232.171,2,"16 21 Rasmussen, Christian D/C/F 00:38.7646 232.171 2",rasmussenchristian,21,rasmussenchristian__21,1246
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,24,Lap,2.5,17,77,"Robb, Sting Ray",D/C/F,00:38.7773,38.7773,232.095,8,"17 77 Robb, Sting Ray D/C/F 00:38.7773 232.095 8",robbstingray,77,robbstingray__77,1247
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,25,Lap,2.5,18,7,"Lundgaard, Christian",D/C/F,00:38.7789,38.7789,232.085,9,"18 7 Lundgaard, Christian D/C/F 00:38.7789 232.085 9",lundgaardchristian,7,lundgaardchristian__7,1248
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,26,Lap,2.5,19,8,"Simpson, Kyffin",D/H/F,00:38.7937,38.7937,231.996,2,"19 8 Simpson, Kyffin D/H/F 00:38.7937 231.996 2",simpsonkyffin,8,simpsonkyffin__8,1249
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,27,Lap,2.5,20,17,"Larson, Kyle",D/C/F,00:38.8021,38.8021,231.946,8,"20 17 Larson, Kyle D/C/F 00:38.8021 231.946 8",larsonkyle,17,larsonkyle__17,1250
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,28,Lap,2.5,21,27,"Kirkwood, Kyle",D/H/F,00:38.8022,38.8022,231.946,2,"21 27 Kirkwood, Kyle D/H/F 00:38.8022 231.946 2",kirkwoodkyle,27,kirkwoodkyle__27,1251
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,29,Lap,2.5,22,76,"Daly, Conor",D/C/F,00:38.8140,38.814,231.875,15,"22 76 Daly, Conor D/C/F 00:38.8140 231.875 15",dalyconor,76,dalyconor__76,1252
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,30,Lap,2.5,23,45,"Foster, Louis (R)",D/H/F,00:38.8669,38.8669,231.56,8,"23 45 Foster, Louis (R) D/H/F 00:38.8669 231.560 8",fosterlouis,45,fosterlouis__45,1253
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,31,Lap,2.5,24,06,"Castroneves, Helio",D/H/F,00:38.9097,38.9097,231.305,8,"24 06 Castroneves, Helio D/H/F 00:38.9097 231.305 8",castroneveshelio,06,castroneveshelio__06,1254
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,32,Lap,2.5,25,24,"Harvey, Jack",D/C/F,00:38.9101,38.9101,231.302,2,"25 24 Harvey, Jack D/C/F 00:38.9101 231.302 2",harveyjack,24,harveyjack__24,1255
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,33,Lap,2.5,26,90,"Ilott, Callum",D/C/F,00:38.9142,38.9142,231.278,8,"26 90 Ilott, Callum D/C/F 00:38.9142 231.278 8",ilottcallum,90,ilottcallum__90,1256
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,34,Lap,2.5,27,6,"Siegel, Nolan (R)",D/C/F,00:38.9652,38.9652,230.975,2,"27 6 Siegel, Nolan (R) D/C/F 00:38.9652 230.975 2",siegelnolan,6,siegelnolan__6,1257
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,35,Lap,2.5,28,23,"Hunter-Reay, Ryan",D/C/F,00:39.0208,39.0208,230.646,8,"28 23 Hunter-Reay, Ryan D/C/F 00:39.0208 230.646 8",hunterreayryan,23,hunterreayryan__23,1258
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,36,Lap,2.5,29,15,"Rahal, Graham",D/H/F,00:39.0302,39.0302,230.591,8,"29 15 Rahal, Graham D/H/F 00:39.0302 230.591 8",rahalgraham,15,rahalgraham__15,1259
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,37,Lap,2.5,30,98,"Andretti, Marco",D/H/F,00:39.0480,39.048,230.486,20,"30 98 Andretti, Marco D/H/F 00:39.0480 230.486 20",andrettimarco,98,andrettimarco__98,1260
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,38,Lap,2.5,31,18,"Veekay, Rinus",D/H/F,00:39.0825,39.0825,230.282,9,"31 18 Veekay, Rinus D/H/F 00:39.0825 230.282 9",veekayrinus,18,veekayrinus__18,1261
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,39,Lap,2.5,32,26,"Herta, Colton",D/H/F,00:39.0871,39.0871,230.255,5,"32 26 Herta, Colton D/H/F 00:39.0871 230.255 5",hertacolton,26,hertacolton__26,1262
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,40,Lap,2.5,33,66,"Armstrong, Marcus",D/H/F,00:39.1987,39.1987,229.599,6,"33 66 Armstrong, Marcus D/H/F 00:39.1987 229.599 6",armstrongmarcus,66,armstrongmarcus__66,1263
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,1,41,Lap,2.5,34,51,"Abel, Jacob (R)",D/H/F,00:39.4487,39.4487,228.144,8,"34 51 Abel, Jacob (R) D/H/F 00:39.4487 228.144 8",abeljacob,51,abeljacob__51,1264
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,7,Front Stretch 5,0.18712,1,3,"McLaughlin, Scott",D/C/F,00:02.8368,2.8368,237.462,4,"1 3 McLaughlin, Scott D/C/F 00:02.8368 237.462 4",mclaughlinscott,3,mclaughlinscott__3,519
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,8,Front Stretch 5,0.18712,2,60,"Rosenqvist, Felix",D/H/F,00:02.8397,2.8397,237.219,2,"2 60 Rosenqvist, Felix D/H/F 00:02.8397 237.219 2",rosenqvistfelix,60,rosenqvistfelix__60,520
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,9,Front Stretch 5,0.18712,3,2,"Newgarden, Josef",D/C/F,00:02.8435,2.8435,236.902,4,"3 2 Newgarden, Josef D/C/F 00:02.8435 236.902 4",newgardenjosef,2,newgardenjosef__2,521
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,10,Front Stretch 5,0.18712,4,28,"Ericsson, Marcus",D/H/F,00:02.8435,2.8435,236.902,4,"4 28 Ericsson, Marcus D/H/F 00:02.8435 236.902 4",ericssonmarcus,28,ericssonmarcus__28,521
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,11,Front Stretch 5,0.18712,5,5,"O'Ward, Pato",D/C/F,00:02.8446,2.8446,236.811,4,"5 5 O'Ward, Pato D/C/F 00:02.8446 236.811 4",owardpato,5,owardpato__5,522
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,12,Front Stretch 5,0.18712,6,12,"Power, Will",D/C/F,00:02.8446,2.8446,236.811,4,"6 12 Power, Will D/C/F 00:02.8446 236.811 4",powerwill,12,powerwill__12,522
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,13,Front Stretch 5,0.18712,7,83,"Shwartzman, Robert (R)",D/C/F,00:02.8457,2.8457,236.719,2,"7 83 Shwartzman, Robert (R) D/C/F 00:02.8457 236.719 2",shwartzmanrobert,83,shwartzmanrobert__83,523
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,14,Front Stretch 5,0.18712,8,21,"Rasmussen, Christian",D/C/F,00:02.8481,2.8481,236.52,2,"8 21 Rasmussen, Christian D/C/F 00:02.8481 236.520 2",rasmussenchristian,21,rasmussenchristian__21,524
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,15,Front Stretch 5,0.18712,9,27,"Kirkwood, Kyle",D/H/F,00:02.8494,2.8494,236.412,2,"9 27 Kirkwood, Kyle D/H/F 00:02.8494 236.412 2",kirkwoodkyle,27,kirkwoodkyle__27,525
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,16,Front Stretch 5,0.18712,10,10,"Palou, Alex",D/H/F,00:02.8495,2.8495,236.404,4,"10 10 Palou, Alex D/H/F 00:02.8495 236.404 4",paloualex,10,paloualex__10,526
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,17,Front Stretch 5,0.18712,11,20,"Rossi, Alexander",D/C/F,00:02.8498,2.8498,236.379,2,"11 20 Rossi, Alexander D/C/F 00:02.8498 236.379 2",rossialexander,20,rossialexander__20,527
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,18,Front Stretch 5,0.18712,12,30,"DeFrancesco, Devlin",D/H/F,00:02.8503,2.8503,236.337,8,"12 30 DeFrancesco, Devlin D/H/F 00:02.8503 236.337 8",defrancescodevlin,30,defrancescodevlin__30,528
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,19,Front Stretch 5,0.18712,13,75,"Sato, Takuma",D/H/F,00:02.8504,2.8504,236.329,3,"13 75 Sato, Takuma D/H/F 00:02.8504 236.329 3",satotakuma,75,satotakuma__75,529
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,20,Front Stretch 5,0.18712,14,9,"Dixon, Scott",D/H/F,00:02.8521,2.8521,236.188,4,"14 9 Dixon, Scott D/H/F 00:02.8521 236.188 4",dixonscott,9,dixonscott__9,531
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,21,Front Stretch 5,0.18712,15,7,"Lundgaard, Christian",D/C/F,00:02.8539,2.8539,236.039,4,"15 7 Lundgaard, Christian D/C/F 00:02.8539 236.039 4",lundgaardchristian,7,lundgaardchristian__7,533
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,22,Front Stretch 5,0.18712,16,77,"Robb, Sting Ray",D/C/F,00:02.8539,2.8539,236.039,4,"16 77 Robb, Sting Ray D/C/F 00:02.8539 236.039 4",robbstingray,77,robbstingray__77,533
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,23,Front Stretch 5,0.18712,17,4,"Malukas, David",D/C/F,00:02.8563,2.8563,235.841,10,"17 4 Malukas, David D/C/F 00:02.8563 235.841 10",malukasdavid,4,malukasdavid__4,536
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,24,Front Stretch 5,0.18712,18,8,"Simpson, Kyffin",D/H/F,00:02.8568,2.8568,235.799,2,"18 8 Simpson, Kyffin D/H/F 00:02.8568 235.799 2",simpsonkyffin,8,simpsonkyffin__8,538
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,25,Front Stretch 5,0.18712,19,76,"Daly, Conor",D/C/F,00:02.8572,2.8572,235.766,4,"19 76 Daly, Conor D/C/F 00:02.8572 235.766 4",dalyconor,76,dalyconor__76,539
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,26,Front Stretch 5,0.18712,20,33,"Carpenter, Ed",D/C/F,00:02.8596,2.8596,235.569,1,"20 33 Carpenter, Ed D/C/F 00:02.8596 235.569 1",carpentered,33,carpentered__33,542
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,27,Front Stretch 5,0.18712,21,14,"Ferrucci, Santino",D/C/F,00:02.8606,2.8606,235.486,14,"21 14 Ferrucci, Santino D/C/F 00:02.8606 235.486 14",ferruccisantino,14,ferruccisantino__14,543
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,28,Front Stretch 5,0.18712,22,17,"Larson, Kyle",D/C/F,00:02.8631,2.8631,235.281,8,"22 17 Larson, Kyle D/C/F 00:02.8631 235.281 8",larsonkyle,17,larsonkyle__17,544
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,29,Front Stretch 5,0.18712,23,26,"Herta, Colton",D/H/F,00:02.8634,2.8634,235.256,1,"23 26 Herta, Colton D/H/F 00:02.8634 235.256 1",hertacolton,26,hertacolton__26,546
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,30,Front Stretch 5,0.18712,24,24,"Harvey, Jack",D/C/F,00:02.8645,2.8645,235.166,1,"24 24 Harvey, Jack D/C/F 00:02.8645 235.166 1",harveyjack,24,harveyjack__24,549
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,31,Front Stretch 5,0.18712,25,6,"Siegel, Nolan (R)",D/C/F,00:02.8655,2.8655,235.084,4,"25 6 Siegel, Nolan (R) D/C/F 00:02.8655 235.084 4",siegelnolan,6,siegelnolan__6,550
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,32,Front Stretch 5,0.18712,26,90,"Ilott, Callum",D/C/F,00:02.8690,2.869,234.797,3,"26 90 Ilott, Callum D/C/F 00:02.8690 234.797 3",ilottcallum,90,ilottcallum__90,553
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,33,Front Stretch 5,0.18712,27,45,"Foster, Louis (R)",D/H/F,00:02.8712,2.8712,234.617,4,"27 45 Foster, Louis (R) D/H/F 00:02.8712 234.617 4",fosterlouis,45,fosterlouis__45,557
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,34,Front Stretch 5,0.18712,28,06,"Castroneves, Helio",D/H/F,00:02.8714,2.8714,234.601,8,"28 06 Castroneves, Helio D/H/F 00:02.8714 234.601 8",castroneveshelio,06,castroneveshelio__06,559
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,35,Front Stretch 5,0.18712,29,15,"Rahal, Graham",D/H/F,00:02.8724,2.8724,234.519,1,"29 15 Rahal, Graham D/H/F 00:02.8724 234.519 1",rahalgraham,15,rahalgraham__15,560
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,36,Front Stretch 5,0.18712,30,23,"Hunter-Reay, Ryan",D/C/F,00:02.8726,2.8726,234.503,7,"30 23 Hunter-Reay, Ryan D/C/F 00:02.8726 234.503 7",hunterreayryan,23,hunterreayryan__23,561
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,37,Front Stretch 5,0.18712,31,18,"Veekay, Rinus",D/H/F,00:02.8727,2.8727,234.494,8,"31 18 Veekay, Rinus D/H/F 00:02.8727 234.494 8",veekayrinus,18,veekayrinus__18,562
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,38,Front Stretch 5,0.18712,32,98,"Andretti, Marco",D/H/F,00:02.8772,2.8772,234.128,22,"32 98 Andretti, Marco D/H/F 00:02.8772 234.128 22",andrettimarco,98,andrettimarco__98,566
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,39,Front Stretch 5,0.18712,33,66,"Armstrong, Marcus",D/H/F,00:02.9005,2.9005,232.247,6,"33 66 Armstrong, Marcus D/H/F 00:02.9005 232.247 6",armstrongmarcus,66,armstrongmarcus__66,584
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,2,40,Front Stretch 5,0.18712,34,51,"Abel, Jacob (R)",D/H/F,00:02.9137,2.9137,231.195,4,"34 51 Abel, Jacob (R) D/H/F 00:02.9137 231.195 4",abeljacob,51,abeljacob__51,598
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,3,7,Turn 1 Entry,0.125947,1,60,"Rosenqvist, Felix",D/H/F,00:01.9235,1.9235,235.721,4,"1 60 Rosenqvist, Felix D/H/F 00:01.9235 235.721 4",rosenqvistfelix,60,rosenqvistfelix__60,198
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,3,8,Turn 1 Entry,0.125947,2,3,"McLaughlin, Scott",D/C/F,00:01.9246,1.9246,235.586,4,"2 3 McLaughlin, Scott D/C/F 00:01.9246 235.586 4",mclaughlinscott,3,mclaughlinscott__3,201
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,3,9,Turn 1 Entry,0.125947,3,2,"Newgarden, Josef",D/C/F,00:01.9264,1.9264,235.366,4,"3 2 Newgarden, Josef D/C/F 00:01.9264 235.366 4",newgardenjosef,2,newgardenjosef__2,206
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,3,10,Turn 1 Entry,0.125947,4,21,"Rasmussen, Christian",D/C/F,00:01.9278,1.9278,235.195,1,"4 21 Rasmussen, Christian D/C/F 00:01.9278 235.195 1",rasmussenchristian,21,rasmussenchristian__21,211
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,3,11,Turn 1 Entry,0.125947,5,28,"Ericsson, Marcus",D/H/F,00:01.9281,1.9281,235.159,4,"5 28 Ericsson, Marcus D/H/F 00:01.9281 235.159 4",ericssonmarcus,28,ericssonmarcus__28,212
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,3,12,Turn 1 Entry,0.125947,6,83,"Shwartzman, Robert (R)",D/C/F,00:01.9314,1.9314,234.757,4,"6 83 Shwartzman, Robert (R) D/C/F 00:01.9314 234.757 4",shwartzmanrobert,83,shwartzmanrobert__83,219
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,3,13,Turn 1 Entry,0.125947,7,5,"O'Ward, Pato",D/C/F,00:01.9316,1.9316,234.732,4,"7 5 O'Ward, Pato D/C/F 00:01.9316 234.732 4",owardpato,5,owardpato__5,220
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,3,14,Turn 1 Entry,0.125947,8,7,"Lundgaard, Christian",D/C/F,00:01.9318,1.9318,234.708,4,"8 7 Lundgaard, Christian D/C/F 00:01.9318 234.708 4",lundgaardchristian,7,lundgaardchristian__7,221
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,3,15,Turn 1 Entry,0.125947,9,30,"DeFrancesco, Devlin",D/H/F,00:01.9319,1.9319,234.696,8,"9 30 DeFrancesco, Devlin D/H/F 00:01.9319 234.696 8",defrancescodevlin,30,defrancescodevlin__30,222
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,3,16,Turn 1 Entry,0.125947,10,75,"Sato, Takuma",D/H/F,00:01.9326,1.9326,234.611,3,"10 75 Sato, Takuma D/H/F 00:01.9326 234.611 3",satotakuma,75,satotakuma__75,225
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,3,17,Turn 1 Entry,0.125947,11,20,"Rossi, Alexander",D/C/F,00:01.9330,1.933,234.562,1,"11 20 Rossi, Alexander D/C/F 00:01.9330 234.562 1",rossialexander,20,rossialexander__20,226
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,3,18,Turn 1 Entry,0.125947,12,77,"Robb, Sting Ray",D/C/F,00:01.9335,1.9335,234.502,1,"12 77 Robb, Sting Ray D/C/F 00:01.9335 234.502 1",robbstingray,77,robbstingray__77,229
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,3,19,Turn 1 Entry,0.125947,13,4,"Malukas, David",D/C/F,00:01.9342,1.9342,234.417,4,"13 4 Malukas, David D/C/F 00:01.9342 234.417 4",malukasdavid,4,malukasdavid__4,230
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,3,20,Turn 1 Entry,0.125947,14,10,"Palou, Alex",D/H/F,00:01.9348,1.9348,234.344,2,"14 10 Palou, Alex D/H/F 00:01.9348 234.344 2",paloualex,10,paloualex__10,232
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,3,21,Turn 1 Entry,0.125947,15,8,"Simpson, Kyffin",D/H/F,00:01.9349,1.9349,234.332,1,"15 8 Simpson, Kyffin D/H/F 00:01.9349 234.332 1",simpsonkyffin,8,simpsonkyffin__8,233
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,3,22,Turn 1 Entry,0.125947,16,9,"Dixon, Scott",D/H/F,00:01.9352,1.9352,234.296,4,"16 9 Dixon, Scott D/H/F 00:01.9352 234.296 4",dixonscott,9,dixonscott__9,235
