fused_decision_id,year,driver,assumed_time_remaining_minutes,priority_wait_reduction_percent,retain_p_completed,withdraw_p_completed,retain_p_final_meets_benchmark,withdraw_p_final_meets_benchmark,withdraw_p_no_final_result,withdraw_p_final_worse_than_current,delta_benchmark_success_probability
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,45,50,0.74665,1.0,0.1884,0.2534,0.0,0.67365,0.065
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,45,75,0.74665,1.0,0.1884,0.2534,0.0,0.67365,0.065
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,60,0,1.0,1.0,0.24795,0.24795,0.0,0.67815,0.0
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,60,25,1.0,1.0,0.24795,0.24795,0.0,0.67815,0.0
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,60,50,1.0,1.0,0.24795,0.24795,0.0,0.67815,0.0
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,60,75,1.0,1.0,0.24795,0.24795,0.0,0.67815,0.0
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,5,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,5,25,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,5,50,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,5,75,0.0,0.2454,0.0,0.053,0.7546,0.8906,0.053
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,10,0,0.25135,0.25135,0.05405,0.05405,0.74865,0.88805,0.0
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,10,25,0.25135,0.25135,0.05405,0.05405,0.74865,0.88805,0.0
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,10,50,0.25135,0.25135,0.05405,0.05405,0.74865,0.88805,0.0
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,10,75,0.25135,0.5004,0.05405,0.1067,0.4996,0.77715,0.05265
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,15,0,0.2472,0.2472,0.0519,0.0519,0.7528,0.89125,0.0
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,15,25,0.2472,0.4976,0.0519,0.10405,0.5024,0.78125,0.05215
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,15,50,0.2472,0.4976,0.0519,0.10405,0.5024,0.78125,0.05215
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,15,75,0.2472,1.0,0.0519,0.2092,0.0,0.562,0.1573
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,20,0,0.50045,0.50045,0.1033,0.1033,0.49955,0.7821,0.0
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,20,25,0.50045,0.50045,0.1033,0.1033,0.49955,0.7821,0.0
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,20,50,0.50045,0.7507,0.1033,0.1554,0.2493,0.6723,0.05210000000000001
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,20,75,0.50045,1.0,0.1033,0.20935,0.0,0.55965,0.10605
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,30,0,0.50405,0.50405,0.10635,0.10635,0.49595,0.77575,0.0
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,30,25,0.50405,0.7537,0.10635,0.15795,0.2463,0.66695,0.05160000000000001
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,30,50,0.50405,1.0,0.10635,0.2085,0.0,0.559,0.10214999999999999
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,30,75,0.50405,1.0,0.10635,0.2085,0.0,0.559,0.10214999999999999
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,45,0,0.7521,0.7521,0.157,0.157,0.2479,0.66855,0.0
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,45,25,0.7521,1.0,0.157,0.2108,0.0,0.5607,0.05379999999999999
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,45,50,0.7521,1.0,0.157,0.2108,0.0,0.5607,0.05379999999999999
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,45,75,0.7521,1.0,0.157,0.2108,0.0,0.5607,0.05379999999999999
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,60,0,1.0,1.0,0.2112,0.2112,0.0,0.55315,0.0
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,60,25,1.0,1.0,0.2112,0.2112,0.0,0.55315,0.0
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,60,50,1.0,1.0,0.2112,0.2112,0.0,0.55315,0.0
DAY1::DAY1_2021_86_POST_FIRST_ATTEMPT,2021,Juan Pablo Montoya,60,75,1.0,1.0,0.2112,0.2112,0.0,0.55315,0.0
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,5,0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,5,25,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,5,50,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,5,75,0.0,0.25505,1.0,0.21285,0.74495,0.805,-0.78715
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,10,0,0.25145,0.25145,1.0,0.2084,0.74855,0.80995,-0.7916
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,10,25,0.25145,0.25145,1.0,0.2084,0.74855,0.80995,-0.7916
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,10,50,0.25145,0.25145,1.0,0.2084,0.74855,0.80995,-0.7916
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,10,75,0.25145,0.501,1.0,0.418,0.499,0.61585,-0.5820000000000001
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,15,0,0.2516,0.2516,1.0,0.21255,0.7484,0.80625,-0.78745
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,15,25,0.2516,0.49965,1.0,0.42035,0.50035,0.61525,-0.57965
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,15,50,0.2516,0.49965,1.0,0.42035,0.50035,0.61525,-0.57965
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,15,75,0.2516,1.0,1.0,0.83635,0.0,0.23425,-0.16364999999999996
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,20,0,0.4966,0.4966,1.0,0.41565,0.5034,0.61785,-0.5843499999999999
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,20,25,0.4966,0.4966,1.0,0.41565,0.5034,0.61785,-0.5843499999999999
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,20,50,0.4966,0.74755,1.0,0.62435,0.25245,0.4259,-0.37565000000000004
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,20,75,0.4966,1.0,1.0,0.8354,0.0,0.2329,-0.16459999999999997
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,30,0,0.5005,0.5005,1.0,0.41345,0.4995,0.6187,-0.58655
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,30,25,0.5005,0.75065,1.0,0.6202,0.24935,0.4288,-0.3798
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,30,50,0.5005,1.0,1.0,0.8263,0.0,0.2399,-0.17369999999999997
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,30,75,0.5005,1.0,1.0,0.8263,0.0,0.2399,-0.17369999999999997
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,45,0,0.75215,0.75215,1.0,0.63075,0.24785,0.4176,-0.36924999999999997
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,45,25,0.75215,1.0,1.0,0.8372,0.0,0.22935,-0.16279999999999994
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,45,50,0.75215,1.0,1.0,0.8372,0.0,0.22935,-0.16279999999999994
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,45,75,0.75215,1.0,1.0,0.8372,0.0,0.22935,-0.16279999999999994
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,60,0,1.0,1.0,1.0,0.83015,0.0,0.23575,-0.16984999999999995
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,60,25,1.0,1.0,1.0,0.83015,0.0,0.23575,-0.16984999999999995
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,60,50,1.0,1.0,1.0,0.83015,0.0,0.23575,-0.16984999999999995
DAY1::DAY1_2021_8_POST_FIRST_ATTEMPT,2021,Marcus Ericsson,60,75,1.0,1.0,1.0,0.83015,0.0,0.23575,-0.16984999999999995
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,5,0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,5,25,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,5,50,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,5,75,0.0,0.24405,1.0,0.22435,0.75595,0.9351,-0.77565
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,10,0,0.25195,0.25195,1.0,0.2309,0.74805,0.9316,-0.7691
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,10,25,0.25195,0.25195,1.0,0.2309,0.74805,0.9316,-0.7691
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,10,50,0.25195,0.25195,1.0,0.2309,0.74805,0.9316,-0.7691
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,10,75,0.25195,0.5051,1.0,0.4622,0.4949,0.86265,-0.5378000000000001
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,15,0,0.25375,0.25375,1.0,0.23165,0.74625,0.93555,-0.76835
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,15,25,0.25375,0.50115,1.0,0.4565,0.49885,0.871,-0.5435
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,15,50,0.25375,0.50115,1.0,0.4565,0.49885,0.871,-0.5435
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,15,75,0.25375,1.0,1.0,0.91375,0.0,0.7441,-0.08625000000000005
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,20,0,0.50205,0.50205,1.0,0.4596,0.49795,0.8684,-0.5404
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,20,25,0.50205,0.50205,1.0,0.4596,0.49795,0.8684,-0.5404
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,20,50,0.50205,0.74995,1.0,0.6855,0.25005,0.8045,-0.3145
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,20,75,0.50205,1.0,1.0,0.91565,0.0,0.73795,-0.08435000000000004
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,30,0,0.4958,0.4958,1.0,0.45295,0.5042,0.868,-0.54705
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,30,25,0.4958,0.7452,1.0,0.68135,0.2548,0.80005,-0.31865
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,30,50,0.4958,1.0,1.0,0.9152,0.0,0.73265,-0.08479999999999999
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,30,75,0.4958,1.0,1.0,0.9152,0.0,0.73265,-0.08479999999999999
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,45,0,0.7512,0.7512,1.0,0.6873,0.2488,0.805,-0.3127
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,45,25,0.7512,1.0,1.0,0.91385,0.0,0.73955,-0.08614999999999995
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,45,50,0.7512,1.0,1.0,0.91385,0.0,0.73955,-0.08614999999999995
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,45,75,0.7512,1.0,1.0,0.91385,0.0,0.73955,-0.08614999999999995
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,60,0,1.0,1.0,1.0,0.91845,0.0,0.73665,-0.08155000000000001
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,60,25,1.0,1.0,1.0,0.91845,0.0,0.73665,-0.08155000000000001
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,60,50,1.0,1.0,1.0,0.91845,0.0,0.73665,-0.08155000000000001
DAY1::DAY1_2023_10_POST_FIRST_ATTEMPT,2023,Alex Palou,60,75,1.0,1.0,1.0,0.91845,0.0,0.73665,-0.08155000000000001
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,5,0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,5,25,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,5,50,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,5,75,0.0,0.2534,1.0,0.2534,0.7466,0.87135,-0.7465999999999999
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,10,0,0.2504,0.2504,1.0,0.2504,0.7496,0.8758,-0.7496
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,10,25,0.2504,0.2504,1.0,0.2504,0.7496,0.8758,-0.7496
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,10,50,0.2504,0.2504,1.0,0.2504,0.7496,0.8758,-0.7496
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,10,75,0.2504,0.50105,1.0,0.50105,0.49895,0.7494,-0.49895
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,15,0,0.2485,0.2485,1.0,0.2485,0.7515,0.87465,-0.7515000000000001
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,15,25,0.2485,0.4928,1.0,0.4928,0.5072,0.751,-0.5072
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,15,50,0.2485,0.4928,1.0,0.4928,0.5072,0.751,-0.5072
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,15,75,0.2485,1.0,1.0,1.0,0.0,0.49235,0.0
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,20,0,0.498,0.498,1.0,0.498,0.502,0.7498,-0.502
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,20,25,0.498,0.498,1.0,0.498,0.502,0.7498,-0.502
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,20,50,0.498,0.7507,1.0,0.7507,0.2493,0.62025,-0.24929999999999997
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,20,75,0.498,1.0,1.0,1.0,0.0,0.4898,0.0
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,30,0,0.4991,0.4991,1.0,0.4991,0.5009,0.7459,-0.5009
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,30,25,0.4991,0.7478,1.0,0.7478,0.2522,0.6179,-0.2522
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,30,50,0.4991,1.0,1.0,1.0,0.0,0.48655,0.0
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,30,75,0.4991,1.0,1.0,1.0,0.0,0.48655,0.0
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,45,0,0.7499,0.7499,1.0,0.7499,0.2501,0.61635,-0.2501
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,45,25,0.7499,1.0,1.0,1.0,0.0,0.49085,0.0
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,45,50,0.7499,1.0,1.0,1.0,0.0,0.49085,0.0
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,45,75,0.7499,1.0,1.0,1.0,0.0,0.49085,0.0
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,60,0,1.0,1.0,1.0,1.0,0.0,0.49265,0.0
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,60,25,1.0,1.0,1.0,1.0,0.0,0.49265,0.0
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,60,50,1.0,1.0,1.0,1.0,0.0,0.49265,0.0
DAY1::DAY1_2023_11_POST_FIRST_ATTEMPT,2023,Takuma Sato,60,75,1.0,1.0,1.0,1.0,0.0,0.49265,0.0
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,5,0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,5,25,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,5,50,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,5,75,0.0,0.2501,1.0,0.24425,0.7499,0.8681,-0.75575
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,10,0,0.2519,0.2519,1.0,0.2462,0.7481,0.86655,-0.7538
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,10,25,0.2519,0.2519,1.0,0.2462,0.7481,0.86655,-0.7538
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,10,50,0.2519,0.2519,1.0,0.2462,0.7481,0.86655,-0.7538
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,10,75,0.2519,0.50325,1.0,0.49125,0.49675,0.73445,-0.50875
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,15,0,0.2449,0.2449,1.0,0.23925,0.7551,0.8708,-0.76075
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,15,25,0.2449,0.4913,1.0,0.47955,0.5087,0.73915,-0.5204500000000001
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,15,50,0.2449,0.4913,1.0,0.47955,0.5087,0.73915,-0.5204500000000001
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,15,75,0.2449,1.0,1.0,0.9746,0.0,0.46955,-0.025399999999999978
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,20,0,0.50095,0.50095,1.0,0.4886,0.49905,0.72935,-0.5114000000000001
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,20,25,0.50095,0.50095,1.0,0.4886,0.49905,0.72935,-0.5114000000000001
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,20,50,0.50095,0.7511,1.0,0.7321,0.2489,0.5983,-0.2679
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,20,75,0.50095,1.0,1.0,0.9755,0.0,0.4655,-0.024499999999999966
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,30,0,0.502,0.502,1.0,0.48935,0.498,0.73575,-0.51065
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,30,25,0.502,0.7505,1.0,0.7317,0.2495,0.60285,-0.2683
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,30,50,0.502,1.0,1.0,0.9752,0.0,0.46815,-0.024800000000000044
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,30,75,0.502,1.0,1.0,0.9752,0.0,0.46815,-0.024800000000000044
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,45,0,0.75025,0.75025,1.0,0.732,0.24975,0.6013,-0.268
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,45,25,0.75025,1.0,1.0,0.97625,0.0,0.46695,-0.02375000000000005
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,45,50,0.75025,1.0,1.0,0.97625,0.0,0.46695,-0.02375000000000005
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,45,75,0.75025,1.0,1.0,0.97625,0.0,0.46695,-0.02375000000000005
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,60,0,1.0,1.0,1.0,0.97505,0.0,0.47045,-0.024950000000000028
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,60,25,1.0,1.0,1.0,0.97505,0.0,0.47045,-0.024950000000000028
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,60,50,1.0,1.0,1.0,0.97505,0.0,0.47045,-0.024950000000000028
DAY1::DAY1_2023_14_POST_FIRST_ATTEMPT,2023,Santino Ferrucci,60,75,1.0,1.0,1.0,0.97505,0.0,0.47045,-0.024950000000000028
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,5,0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,5,25,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,5,50,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,5,75,0.0,0.247,1.0,0.18855,0.753,0.81145,-0.81145
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,10,0,0.24795,0.24795,1.0,0.18735,0.75205,0.81265,-0.81265
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,10,25,0.24795,0.24795,1.0,0.18735,0.75205,0.81265,-0.81265
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,10,50,0.24795,0.24795,1.0,0.18735,0.75205,0.81265,-0.81265
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,10,75,0.24795,0.4981,1.0,0.3772,0.5019,0.6228,-0.6228
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,15,0,0.2467,0.2467,1.0,0.1864,0.7533,0.8136,-0.8136
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,15,25,0.2467,0.4994,1.0,0.3769,0.5006,0.6231,-0.6231
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,15,50,0.2467,0.4994,1.0,0.3769,0.5006,0.6231,-0.6231
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,15,75,0.2467,1.0,1.0,0.75985,0.0,0.24015,-0.24014999999999997
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,20,0,0.5028,0.5028,1.0,0.3788,0.4972,0.6212,-0.6212
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,20,25,0.5028,0.5028,1.0,0.3788,0.4972,0.6212,-0.6212
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,20,50,0.5028,0.75195,1.0,0.56755,0.24805,0.43245,-0.43245
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,20,75,0.5028,1.0,1.0,0.75675,0.0,0.24325,-0.24324999999999997
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,30,0,0.4977,0.4977,1.0,0.37865,0.5023,0.62135,-0.6213500000000001
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,30,25,0.4977,0.7521,1.0,0.5722,0.2479,0.4278,-0.42779999999999996
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,30,50,0.4977,1.0,1.0,0.76255,0.0,0.23745,-0.23745000000000005
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,30,75,0.4977,1.0,1.0,0.76255,0.0,0.23745,-0.23745000000000005
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,45,0,0.7525,0.7525,1.0,0.5691,0.2475,0.4309,-0.43089999999999995
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,45,25,0.7525,1.0,1.0,0.7604,0.0,0.2396,-0.23960000000000004
DAY1::DAY1_2023_27_POST_FIRST_ATTEMPT,2023,Kyle Kirkwood,45,50,0.7525,1.0,1.0,0.7604,0.0,0.2396,-0.23960000000000004
