fused_decision_id,year,driver,regime,benchmark_type,current_result_speed_mph,benchmark_speed_mph,assumed_time_remaining_minutes,time_remaining_semantics,priority_wait_reduction_fraction,priority_wait_reduction_percent,priority_reduction_semantics,n_draws,lane2_wait_support_minutes,lane1_effective_wait_support_minutes,retain_p_completed,retain_p_final_result_exists,retain_p_final_meets_benchmark,retain_p_final_improves_current,retain_p_final_worse_than_current,retain_expected_final_speed_mph,withdraw_p_completed,withdraw_p_final_result_exists,withdraw_p_no_final_result,withdraw_p_final_meets_benchmark,withdraw_p_final_beats_current,withdraw_p_final_worse_than_current,withdraw_expected_final_speed_conditional_mph,delta_completion_probability,delta_benchmark_success_probability,delta_improvement_probability,delta_no_result_probability,delta_downside_probability,withdraw_benchmark_probability_exceeds_retain,withdraw_completion_probability_exceeds_retain,dynamic_competitor_evolution_used,historical_priority_advantage_claimed
DAY1::DAY1_2020_14_POST_FIRST_ATTEMPT,2020,Tony Kanaan,DAY1,FAST_NINE_ADVANCEMENT,229.154,230.539,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.7449,1.0,0.0513,0.348,0.0,229.41713397813064,0.7449,0.7449,0.2551,0.0513,0.348,0.652,229.0693342261242,0.0,0.0,0.0,0.2551,0.652,False,False,False,False
DAY1::DAY1_2020_14_POST_FIRST_ATTEMPT,2020,Tony Kanaan,DAY1,FAST_NINE_ADVANCEMENT,229.154,230.539,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.7449,1.0,0.0513,0.348,0.0,229.41713397813064,1.0,1.0,0.0,0.06945,0.4659,0.5341,229.06826379088685,0.2551,0.01815,0.1179,0.0,0.5341,True,True,False,False
DAY1::DAY1_2020_14_POST_FIRST_ATTEMPT,2020,Tony Kanaan,DAY1,FAST_NINE_ADVANCEMENT,229.154,230.539,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.7449,1.0,0.0513,0.348,0.0,229.41713397813064,1.0,1.0,0.0,0.06945,0.4659,0.5341,229.06826379088685,0.2551,0.01815,0.1179,0.0,0.5341,True,True,False,False
DAY1::DAY1_2020_14_POST_FIRST_ATTEMPT,2020,Tony Kanaan,DAY1,FAST_NINE_ADVANCEMENT,229.154,230.539,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.7449,1.0,0.0513,0.348,0.0,229.41713397813064,1.0,1.0,0.0,0.06945,0.4659,0.5341,229.06826379088685,0.2551,0.01815,0.1179,0.0,0.5341,True,True,False,False
DAY1::DAY1_2020_14_POST_FIRST_ATTEMPT,2020,Tony Kanaan,DAY1,FAST_NINE_ADVANCEMENT,229.154,230.539,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,1.0,1.0,0.06755,0.46315,0.0,229.5045124823603,1.0,1.0,0.0,0.06755,0.46315,0.53685,229.06330603752377,0.0,0.0,0.0,0.0,0.53685,False,False,False,False
DAY1::DAY1_2020_14_POST_FIRST_ATTEMPT,2020,Tony Kanaan,DAY1,FAST_NINE_ADVANCEMENT,229.154,230.539,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,1.0,1.0,0.06755,0.46315,0.0,229.5045124823603,1.0,1.0,0.0,0.06755,0.46315,0.53685,229.06330603752377,0.0,0.0,0.0,0.0,0.53685,False,False,False,False
DAY1::DAY1_2020_14_POST_FIRST_ATTEMPT,2020,Tony Kanaan,DAY1,FAST_NINE_ADVANCEMENT,229.154,230.539,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,1.0,1.0,0.06755,0.46315,0.0,229.5045124823603,1.0,1.0,0.0,0.06755,0.46315,0.53685,229.06330603752377,0.0,0.0,0.0,0.0,0.53685,False,False,False,False
DAY1::DAY1_2020_14_POST_FIRST_ATTEMPT,2020,Tony Kanaan,DAY1,FAST_NINE_ADVANCEMENT,229.154,230.539,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,1.0,1.0,0.06755,0.46315,0.0,229.5045124823603,1.0,1.0,0.0,0.06755,0.46315,0.53685,229.06330603752377,0.0,0.0,0.0,0.0,0.53685,False,False,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.0,1.0,0.0,0.0,0.0,229.811,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.0,1.0,0.0,0.0,0.0,229.811,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.0,1.0,0.0,0.0,0.0,229.811,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.0,1.0,0.0,0.0,0.0,229.811,0.25005,0.25005,0.74995,0.01915,0.0413,0.9587,228.83512729502584,0.25005,0.01915,0.0413,0.74995,0.9587,True,True,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.2481,1.0,0.0171,0.03995,0.0,229.83132080999073,0.2481,0.2481,0.7519,0.0171,0.03995,0.96005,228.8239998923826,0.0,0.0,0.0,0.7519,0.96005,False,False,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.2481,1.0,0.0171,0.03995,0.0,229.83132080999073,0.2481,0.2481,0.7519,0.0171,0.03995,0.96005,228.8239998923826,0.0,0.0,0.0,0.7519,0.96005,False,False,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.2481,1.0,0.0171,0.03995,0.0,229.83132080999073,0.2481,0.2481,0.7519,0.0171,0.03995,0.96005,228.8239998923826,0.0,0.0,0.0,0.7519,0.96005,False,False,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.2481,1.0,0.0171,0.03995,0.0,229.83132080999073,0.50165,0.50165,0.49835,0.03755,0.0844,0.9156,228.84505129656438,0.25355000000000005,0.02045,0.04445,0.49835,0.9156,True,True,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.2509,1.0,0.01965,0.0408,0.0,229.83266734022712,0.2509,0.2509,0.7491,0.01965,0.0408,0.9592,228.81519668948874,0.0,0.0,0.0,0.7491,0.9592,False,False,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.2509,1.0,0.01965,0.0408,0.0,229.83266734022712,0.50085,0.50085,0.49915,0.03875,0.08095,0.91905,228.82661661484246,0.24995,0.0191,0.04014999999999999,0.49915,0.91905,True,True,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.2509,1.0,0.01965,0.0408,0.0,229.83266734022712,0.50085,0.50085,0.49915,0.03875,0.08095,0.91905,228.82661661484246,0.24995,0.0191,0.04014999999999999,0.49915,0.91905,True,True,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.2509,1.0,0.01965,0.0408,0.0,229.83266734022712,1.0,1.0,0.0,0.0774,0.1621,0.8379,228.82420337605626,0.7491,0.057749999999999996,0.12129999999999999,0.0,0.8379,True,True,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.4993,1.0,0.0385,0.0842,0.0,229.85461434968315,0.4993,0.4993,0.5007,0.0385,0.0842,0.9158,228.84508445329993,0.0,0.0,0.0,0.5007,0.9158,False,False,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.4993,1.0,0.0385,0.0842,0.0,229.85461434968315,0.4993,0.4993,0.5007,0.0385,0.0842,0.9158,228.84508445329993,0.0,0.0,0.0,0.5007,0.9158,False,False,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.4993,1.0,0.0385,0.0842,0.0,229.85461434968315,0.75125,0.75125,0.24875,0.05925,0.12785,0.87215,228.84435394719196,0.25194999999999995,0.020749999999999998,0.043649999999999994,0.24875,0.87215,True,True,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.4993,1.0,0.0385,0.0842,0.0,229.85461434968315,1.0,1.0,0.0,0.0788,0.1685,0.8315,228.83668710463746,0.5006999999999999,0.040299999999999996,0.08430000000000001,0.0,0.8315,True,True,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.49425,1.0,0.03845,0.0803,0.0,229.8546687608154,0.49425,0.49425,0.50575,0.03845,0.0803,0.9197,228.8381658952116,0.0,0.0,0.0,0.50575,0.9197,False,False,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.49425,1.0,0.03845,0.0803,0.0,229.8546687608154,0.74845,0.74845,0.25155,0.0594,0.12265,0.87735,228.83980934873765,0.2541999999999999,0.020950000000000003,0.04235,0.25155,0.87735,True,True,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.49425,1.0,0.03845,0.0803,0.0,229.8546687608154,1.0,1.0,0.0,0.0787,0.166,0.834,228.84185552069545,0.5057499999999999,0.04025000000000001,0.08570000000000001,0.0,0.834,True,True,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.49425,1.0,0.03845,0.0803,0.0,229.8546687608154,1.0,1.0,0.0,0.0787,0.166,0.834,228.84185552069545,0.5057499999999999,0.04025000000000001,0.08570000000000001,0.0,0.834,True,True,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.74905,1.0,0.0598,0.1231,0.0,229.8767147474487,0.74905,0.74905,0.25095,0.0598,0.1231,0.8769,228.82889914210327,0.0,0.0,0.0,0.25095,0.8769,False,False,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.74905,1.0,0.0598,0.1231,0.0,229.8767147474487,1.0,1.0,0.0,0.07825,0.16465,0.83535,228.82886015500884,0.25095,0.01845,0.04154999999999999,0.0,0.83535,True,True,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.74905,1.0,0.0598,0.1231,0.0,229.8767147474487,1.0,1.0,0.0,0.07825,0.16465,0.83535,228.82886015500884,0.25095,0.01845,0.04154999999999999,0.0,0.83535,True,True,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.74905,1.0,0.0598,0.1231,0.0,229.8767147474487,1.0,1.0,0.0,0.07825,0.16465,0.83535,228.82886015500884,0.25095,0.01845,0.04154999999999999,0.0,0.83535,True,True,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,1.0,1.0,0.08,0.1683,0.0,229.90021851110026,1.0,1.0,0.0,0.08,0.1683,0.8317,228.8488925152112,0.0,0.0,0.0,0.0,0.8317,False,False,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,1.0,1.0,0.08,0.1683,0.0,229.90021851110026,1.0,1.0,0.0,0.08,0.1683,0.8317,228.8488925152112,0.0,0.0,0.0,0.0,0.8317,False,False,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,1.0,1.0,0.08,0.1683,0.0,229.90021851110026,1.0,1.0,0.0,0.08,0.1683,0.8317,228.8488925152112,0.0,0.0,0.0,0.0,0.8317,False,False,False,False
DAY1::DAY1_2020_20_POST_FIRST_ATTEMPT,2020,Ed Carpenter,DAY1,FAST_NINE_ADVANCEMENT,229.811,230.254,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,1.0,1.0,0.08,0.1683,0.0,229.90021851110026,1.0,1.0,0.0,0.08,0.1683,0.8317,228.8488925152112,0.0,0.0,0.0,0.0,0.8317,False,False,False,False
DAY1::DAY1_2020_22_POST_FIRST_ATTEMPT,2020,Simon Pagenaud,DAY1,FAST_NINE_ADVANCEMENT,228.836,230.472,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.0,1.0,0.0,0.0,0.0,228.8360000000001,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2020_22_POST_FIRST_ATTEMPT,2020,Simon Pagenaud,DAY1,FAST_NINE_ADVANCEMENT,228.836,230.472,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.0,1.0,0.0,0.0,0.0,228.8360000000001,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2020_22_POST_FIRST_ATTEMPT,2020,Simon Pagenaud,DAY1,FAST_NINE_ADVANCEMENT,228.836,230.472,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.0,1.0,0.0,0.0,0.0,228.8360000000001,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2020_22_POST_FIRST_ATTEMPT,2020,Simon Pagenaud,DAY1,FAST_NINE_ADVANCEMENT,228.836,230.472,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.0,1.0,0.0,0.0,0.0,228.8360000000001,0.25465,0.25465,0.74535,0.03635,0.18245,0.81755,229.41406711009236,0.25465,0.03635,0.18245,0.74535,0.81755,True,True,False,False
DAY1::DAY1_2020_22_POST_FIRST_ATTEMPT,2020,Simon Pagenaud,DAY1,FAST_NINE_ADVANCEMENT,228.836,230.472,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.252,1.0,0.03375,0.17755,0.0,229.0185925122241,0.252,0.252,0.748,0.03375,0.17755,0.82245,229.37739406853697,0.0,0.0,0.0,0.748,0.82245,False,False,False,False
DAY1::DAY1_2020_22_POST_FIRST_ATTEMPT,2020,Simon Pagenaud,DAY1,FAST_NINE_ADVANCEMENT,228.836,230.472,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.252,1.0,0.03375,0.17755,0.0,229.0185925122241,0.252,0.252,0.748,0.03375,0.17755,0.82245,229.37739406853697,0.0,0.0,0.0,0.748,0.82245,False,False,False,False
DAY1::DAY1_2020_22_POST_FIRST_ATTEMPT,2020,Simon Pagenaud,DAY1,FAST_NINE_ADVANCEMENT,228.836,230.472,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.252,1.0,0.03375,0.17755,0.0,229.0185925122241,0.252,0.252,0.748,0.03375,0.17755,0.82245,229.37739406853697,0.0,0.0,0.0,0.748,0.82245,False,False,False,False
DAY1::DAY1_2020_22_POST_FIRST_ATTEMPT,2020,Simon Pagenaud,DAY1,FAST_NINE_ADVANCEMENT,228.836,230.472,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.252,1.0,0.03375,0.17755,0.0,229.0185925122241,0.50355,0.50355,0.49645,0.0676,0.3581,0.6419,229.3862143530872,0.25155000000000005,0.03384999999999999,0.18054999999999996,0.49645,0.6419,True,True,False,False
DAY1::DAY1_2020_22_POST_FIRST_ATTEMPT,2020,Simon Pagenaud,DAY1,FAST_NINE_ADVANCEMENT,228.836,230.472,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.2519,1.0,0.03255,0.1799,0.0,229.01729682465256,0.2519,0.2519,0.7481,0.03255,0.1799,0.8201,229.38353022421614,0.0,0.0,0.0,0.7481,0.8201,False,False,False,False
DAY1::DAY1_2020_22_POST_FIRST_ATTEMPT,2020,Simon Pagenaud,DAY1,FAST_NINE_ADVANCEMENT,228.836,230.472,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.2519,1.0,0.03255,0.1799,0.0,229.01729682465256,0.49705,0.49705,0.50295,0.0652,0.35355,0.64645,229.38309715420098,0.24514999999999998,0.03264999999999999,0.17364999999999997,0.50295,0.64645,True,True,False,False
DAY1::DAY1_2020_22_POST_FIRST_ATTEMPT,2020,Simon Pagenaud,DAY1,FAST_NINE_ADVANCEMENT,228.836,230.472,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.2519,1.0,0.03255,0.1799,0.0,229.01729682465256,0.49705,0.49705,0.50295,0.0652,0.35355,0.64645,229.38309715420098,0.24514999999999998,0.03264999999999999,0.17364999999999997,0.50295,0.64645,True,True,False,False
DAY1::DAY1_2020_22_POST_FIRST_ATTEMPT,2020,Simon Pagenaud,DAY1,FAST_NINE_ADVANCEMENT,228.836,230.472,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.2519,1.0,0.03255,0.1799,0.0,229.01729682465256,1.0,1.0,0.0,0.13645,0.7111,0.2889,229.38782643383965,0.7481,0.10389999999999999,0.5311999999999999,0.0,0.2889,True,True,False,False
DAY1::DAY1_2020_22_POST_FIRST_ATTEMPT,2020,Simon Pagenaud,DAY1,FAST_NINE_ADVANCEMENT,228.836,230.472,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.49985,1.0,0.0676,0.3544,0.0,229.19871287290192,0.49985,0.49985,0.50015,0.0676,0.3544,0.6456,229.38182877222366,0.0,0.0,0.0,0.50015,0.6456,False,False,False,False
DAY1::DAY1_2020_22_POST_FIRST_ATTEMPT,2020,Simon Pagenaud,DAY1,FAST_NINE_ADVANCEMENT,228.836,230.472,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.49985,1.0,0.0676,0.3544,0.0,229.19871287290192,0.49985,0.49985,0.50015,0.0676,0.3544,0.6456,229.38182877222366,0.0,0.0,0.0,0.50015,0.6456,False,False,False,False
